a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	m_New_word	i_Verb1	j_Verb2	k_Element_changed	l_Old_word	n_Violation_Type	p_number	q_condition
embedding_mental_SR	i padri dicono che le studentesse indica il contadino	masculine	plural	feminine	plural			2217	indica	dice	indica	V2	indicano	num_violation	3087	PP
embedding_mental_SR	i bambini dicono che gli studenti indica le ragazze	masculine	plural	masculine	plural			2602	indica	dice	indica	V2	indicano	num_violation	3088	PP
embedding_mental_SR	i bambini dicono che i contadini indica le madri	masculine	plural	masculine	plural			2605	indica	dice	indica	V2	indicano	num_violation	3089	PP
embedding_mental_SR	i figli dicono che gli uomini indica l' attrice	masculine	plural	masculine	plural			2657	indica	dice	indica	V2	indicano	num_violation	3090	PP
embedding_mental_SR	i padri dicono che gli attori indica i fratelli	masculine	plural	masculine	plural			2699	indica	dice	indica	V2	indicano	num_violation	3091	PP
embedding_mental_SR	i padri dicono che i figli indica la studentessa	masculine	plural	masculine	plural			2704	indica	dice	indica	V2	indicano	num_violation	3092	PP
embedding_mental_SR	i ragazzi dicono che i fratelli indica il contadino	masculine	plural	masculine	plural			2738	indica	dice	indica	V2	indicano	num_violation	3093	PP
embedding_mental_SR	le amiche dichiarano che le donne indica la contadina	feminine	plural	feminine	plural			4	indica	dichiara	indica	V2	indicano	num_violation	3094	PP
embedding_mental_SR	le amiche dichiarano che le figlie indica l' attrice	feminine	plural	feminine	plural			6	indica	dichiara	indica	V2	indicano	num_violation	3095	PP
embedding_mental_SR	le bambine dichiarano che le contadine indica l' attrice	feminine	plural	feminine	plural			52	indica	dichiara	indica	V2	indicano	num_violation	3096	PP
embedding_mental_SR	le madri dichiarano che le amiche indica le ragazze	feminine	plural	feminine	plural			152	indica	dichiara	indica	V2	indicano	num_violation	3097	PP
embedding_mental_SR	le ragazze dichiarano che le figlie indica le amiche	feminine	plural	feminine	plural			190	indica	dichiara	indica	V2	indicano	num_violation	3098	PP
embedding_mental_SR	le ragazze dichiarano che le sorelle indica le madri	feminine	plural	feminine	plural			193	indica	dichiara	indica	V2	indicano	num_violation	3099	PP
embedding_mental_SR	le amiche dichiarano che i figli indica gli attori	feminine	plural	masculine	plural			508	indica	dichiara	indica	V2	indicano	num_violation	3100	PP
embedding_mental_SR	le bambine dichiarano che gli attori indica le studentesse	feminine	plural	masculine	plural			558	indica	dichiara	indica	V2	indicano	num_violation	3101	PP
embedding_mental_SR	le donne dichiarano che i contadini indica le studentesse	feminine	plural	masculine	plural			608	indica	dichiara	indica	V2	indicano	num_violation	3102	PP
embedding_mental_SR	gli attori dichiarano che le madri indica le contadine	masculine	plural	feminine	plural			2028	indica	dichiara	indica	V2	indicano	num_violation	3103	PP
embedding_mental_SR	i contadini dichiarano che le bambine indica gli amici	masculine	plural	feminine	plural			2134	indica	dichiara	indica	V2	indicano	num_violation	3104	PP
embedding_mental_SR	i padri dichiarano che le ragazze indica le bambine	masculine	plural	feminine	plural			2209	indica	dichiara	indica	V2	indicano	num_violation	3105	PP
embedding_mental_SR	i ragazzi dichiarano che le bambine indica l' uomo	masculine	plural	feminine	plural			2230	indica	dichiara	indica	V2	indicano	num_violation	3106	PP
embedding_mental_SR	i ragazzi dichiarano che le sorelle indica l' amico	masculine	plural	feminine	plural			2237	indica	dichiara	indica	V2	indicano	num_violation	3107	PP
embedding_mental_SR	gli attori dichiarano che gli uomini indica la contadina	masculine	plural	masculine	plural			2524	indica	dichiara	indica	V2	indicano	num_violation	3108	PP
embedding_mental_SR	gli uomini dichiarano che i figli indica l' amica	masculine	plural	masculine	plural			2578	indica	dichiara	indica	V2	indicano	num_violation	3109	PP
embedding_mental_SR	i padri dichiarano che gli attori indica il fratello	masculine	plural	masculine	plural			2692	indica	dichiara	indica	V2	indicano	num_violation	3110	PP
embedding_mental_SR	i ragazzi dichiarano che i figli indica la contadina	masculine	plural	masculine	plural			2723	indica	dichiara	indica	V2	indicano	num_violation	3111	PP
embedding_mental_SR	le attrici ricordano che le madri indica gli amici	feminine	plural	feminine	plural			43	indica	ricorda	indica	V2	indicano	num_violation	3112	PP
embedding_mental_SR	le figlie ricordano che le ragazze indica il contadino	feminine	plural	feminine	plural			146	indica	ricorda	indica	V2	indicano	num_violation	3113	PP
embedding_mental_SR	le madri ricordano che le amiche indica la figlia	feminine	plural	feminine	plural			175	indica	ricorda	indica	V2	indicano	num_violation	3114	PP
embedding_mental_SR	le ragazze ricordano che le amiche indica i figli	feminine	plural	feminine	plural			203	indica	ricorda	indica	V2	indicano	num_violation	3115	PP
embedding_mental_SR	le ragazze ricordano che le bambine indica le studentesse	feminine	plural	feminine	plural			205	indica	ricorda	indica	V2	indicano	num_violation	3116	PP
embedding_mental_SR	le attrici ricordano che gli studenti indica il figlio	feminine	plural	masculine	plural			553	indica	ricorda	indica	V2	indicano	num_violation	3117	PP
embedding_mental_SR	le bambine ricordano che i figli indica le madri	feminine	plural	masculine	plural			580	indica	ricorda	indica	V2	indicano	num_violation	3118	PP
embedding_mental_SR	le ragazze ricordano che i bambini indica il contadino	feminine	plural	masculine	plural			691	indica	ricorda	indica	V2	indicano	num_violation	3119	PP
embedding_mental_SR	i fratelli ricordano che le ragazze indica gli studenti	masculine	plural	feminine	plural			2204	indica	ricorda	indica	V2	indicano	num_violation	3120	PP
embedding_mental_SR	gli amici ricordano che gli studenti indica le donne	masculine	plural	masculine	plural			2515	indica	ricorda	indica	V2	indicano	num_violation	3121	PP
embedding_mental_SR	gli amici ricordano che i figli indica i fratelli	masculine	plural	masculine	plural			2520	indica	ricorda	indica	V2	indicano	num_violation	3122	PP
embedding_mental_SR	i ragazzi ricordano che gli attori indica gli uomini	masculine	plural	masculine	plural			2742	indica	ricorda	indica	V2	indicano	num_violation	3123	PP
embedding_mental_SR	i ragazzi ricordano che i bambini indica l' amico	masculine	plural	masculine	plural			2746	indica	ricorda	indica	V2	indicano	num_violation	3124	PP
embedding_mental_SR	i ragazzi ricordano che i contadini indica l' attore	masculine	plural	masculine	plural			2748	indica	ricorda	indica	V2	indicano	num_violation	3125	PP
embedding_mental_SR	la contadina dice che l' amica indicano le attrici	feminine	singular	feminine	singular			1336	indicano	dicono	indicano	V2	indica	num_violation	3126	SS
embedding_mental_SR	la ragazza dice che l' attrice indicano l' amico	feminine	singular	feminine	singular			1428	indicano	dicono	indicano	V2	indica	num_violation	3127	SS
embedding_mental_SR	la figlia dice che il fratello indicano il padre	feminine	singular	masculine	singular			1878	indicano	dicono	indicano	V2	indica	num_violation	3128	SS
embedding_mental_SR	la ragazza dice che il contadino indicano le sorelle	feminine	singular	masculine	singular			1929	indicano	dicono	indicano	V2	indica	num_violation	3129	SS
embedding_mental_SR	il figlio dice che la contadina indicano la ragazza	masculine	singular	feminine	singular			3294	indicano	dicono	indicano	V2	indica	num_violation	3130	SS
embedding_mental_SR	l' attore dice che l' amica indicano le ragazze	masculine	singular	feminine	singular			3428	indicano	dicono	indicano	V2	indica	num_violation	3131	SS
embedding_mental_SR	l' attore dice che la sorella indicano le studentesse	masculine	singular	feminine	singular			3436	indicano	dicono	indicano	V2	indica	num_violation	3132	SS
embedding_mental_SR	l' attore dice che la studentessa indicano le donne	masculine	singular	feminine	singular			3439	indicano	dicono	indicano	V2	indica	num_violation	3133	SS
embedding_mental_SR	il bambino dice che il contadino indicano le sorelle	masculine	singular	masculine	singular			3754	indicano	dicono	indicano	V2	indica	num_violation	3134	SS
embedding_mental_SR	il figlio dice che il contadino indicano i ragazzi	masculine	singular	masculine	singular			3817	indicano	dicono	indicano	V2	indica	num_violation	3135	SS
embedding_mental_SR	il figlio dice che l' amico indicano l' attore	masculine	singular	masculine	singular			3823	indicano	dicono	indicano	V2	indica	num_violation	3136	SS
embedding_mental_SR	il fratello dice che il bambino indicano la figlia	masculine	singular	masculine	singular			3844	indicano	dicono	indicano	V2	indica	num_violation	3137	SS
embedding_mental_SR	il fratello dice che il padre indicano l' attrice	masculine	singular	masculine	singular			3847	indicano	dicono	indicano	V2	indica	num_violation	3138	SS
embedding_mental_SR	il fratello dice che il padre indicano gli studenti	masculine	singular	masculine	singular			3848	indicano	dicono	indicano	V2	indica	num_violation	3139	SS
embedding_mental_SR	l' attore dice che il figlio indicano le donne	masculine	singular	masculine	singular			3933	indicano	dicono	indicano	V2	indica	num_violation	3140	SS
embedding_mental_SR	l' amica dichiara che la bambina indicano la madre	feminine	singular	feminine	singular			1263	indicano	dichiarano	indicano	V2	indica	num_violation	3141	SS
embedding_mental_SR	l' amica dichiara che la contadina indicano gli uomini	feminine	singular	feminine	singular			1266	indicano	dichiarano	indicano	V2	indica	num_violation	3142	SS
embedding_mental_SR	l' attrice dichiara che la contadina indicano l' uomo	feminine	singular	feminine	singular			1294	indicano	dichiarano	indicano	V2	indica	num_violation	3143	SS
embedding_mental_SR	l' attrice dichiara che la ragazza indicano l' uomo	feminine	singular	feminine	singular			1296	indicano	dichiarano	indicano	V2	indica	num_violation	3144	SS
embedding_mental_SR	la bambina dichiara che la contadina indicano l' amica	feminine	singular	feminine	singular			1320	indicano	dichiarano	indicano	V2	indica	num_violation	3145	SS
embedding_mental_SR	la bambina dichiara che la studentessa indicano la sorella	feminine	singular	feminine	singular			1325	indicano	dichiarano	indicano	V2	indica	num_violation	3146	SS
embedding_mental_SR	la figlia dichiara che la donna indicano la ragazza	feminine	singular	feminine	singular			1385	indicano	dichiarano	indicano	V2	indica	num_violation	3147	SS
embedding_mental_SR	la studentessa dichiara che la ragazza indicano il padre	feminine	singular	feminine	singular			1490	indicano	dichiarano	indicano	V2	indica	num_violation	3148	SS
embedding_mental_SR	la contadina dichiara che il bambino indicano l' amico	feminine	singular	masculine	singular			1832	indicano	dichiarano	indicano	V2	indica	num_violation	3149	SS
embedding_mental_SR	la donna dichiara che il padre indicano gli amici	feminine	singular	masculine	singular			1864	indicano	dichiarano	indicano	V2	indica	num_violation	3150	SS
embedding_mental_SR	la figlia dichiara che il fratello indicano l' attrice	feminine	singular	masculine	singular			1886	indicano	dichiarano	indicano	V2	indica	num_violation	3151	SS
embedding_mental_SR	la madre dichiara che l' uomo indicano le bambine	feminine	singular	masculine	singular			1921	indicano	dichiarano	indicano	V2	indica	num_violation	3152	SS
embedding_mental_SR	la studentessa dichiara che il bambino indicano gli amici	feminine	singular	masculine	singular			1981	indicano	dichiarano	indicano	V2	indica	num_violation	3153	SS
embedding_mental_SR	la studentessa dichiara che l' uomo indicano i fratelli	feminine	singular	masculine	singular			1989	indicano	dichiarano	indicano	V2	indica	num_violation	3154	SS
embedding_mental_SR	il bambino dichiara che la donna indicano le figlie	masculine	singular	feminine	singular			3259	indicano	dichiarano	indicano	V2	indica	num_violation	3155	SS
embedding_mental_SR	il fratello dichiara che la bambina indicano la madre	masculine	singular	feminine	singular			3322	indicano	dichiarano	indicano	V2	indica	num_violation	3156	SS
embedding_mental_SR	il padre dichiara che la contadina indicano lo studente	masculine	singular	feminine	singular			3351	indicano	dichiarano	indicano	V2	indica	num_violation	3157	SS
embedding_mental_SR	il padre dichiara che la sorella indicano gli attori	masculine	singular	feminine	singular			3359	indicano	dichiarano	indicano	V2	indica	num_violation	3158	SS
embedding_mental_SR	l' attore dichiara che la bambina indicano l' amico	masculine	singular	feminine	singular			3440	indicano	dichiarano	indicano	V2	indica	num_violation	3159	SS
embedding_mental_SR	l' uomo dichiara che la contadina indicano i figli	masculine	singular	feminine	singular			3459	indicano	dichiarano	indicano	V2	indica	num_violation	3160	SS
embedding_mental_SR	l' uomo dichiara che la sorella indicano le contadine	masculine	singular	feminine	singular			3463	indicano	dichiarano	indicano	V2	indica	num_violation	3161	SS
embedding_mental_SR	il contadino dichiara che lo studente indicano le bambine	masculine	singular	masculine	singular			3799	indicano	dichiarano	indicano	V2	indica	num_violation	3162	SS
embedding_mental_SR	il figlio dichiara che il padre indicano le madri	masculine	singular	masculine	singular			3829	indicano	dichiarano	indicano	V2	indica	num_violation	3163	SS
embedding_mental_SR	il padre dichiara che il figlio indicano i fratelli	masculine	singular	masculine	singular			3877	indicano	dichiarano	indicano	V2	indica	num_violation	3164	SS
embedding_mental_SR	l' uomo dichiara che il contadino indicano la sorella	masculine	singular	masculine	singular			3962	indicano	dichiarano	indicano	V2	indica	num_violation	3165	SS
embedding_mental_SR	l' amica ricorda che la sorella indicano gli attori	feminine	singular	feminine	singular			1280	indicano	ricordano	indicano	V2	indica	num_violation	3166	SS
embedding_mental_SR	l' attrice ricorda che la madre indicano lo studente	feminine	singular	feminine	singular			1304	indicano	ricordano	indicano	V2	indica	num_violation	3167	SS
