a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition	
embedding_mental_SR	la televisione ricorda che la studentessa guarda gli attori	feminine	singular	feminine	singular			1473	televisione	ricordano	guardano	N1	la sorella	inanimate	7295	SS	
embedding_mental_SR	la televisione dice che l' attrice blocca il fratello	feminine	singular	feminine	singular			1478	televisione	dicono	bloccano	N1	la studentessa	inanimate	7296	SS	
embedding_mental_SR	la televisione dichiara che l' attrice guarda i bambini	feminine	singular	feminine	singular			1483	televisione	dichiarano	guardano	N1	la studentessa	inanimate	7297	SS	
embedding_mental_SR	la televisione dichiara che la madre osserva l' attrice	feminine	singular	feminine	singular			1488	televisione	dichiarano	osservano	N1	la studentessa	inanimate	7298	SS	
embedding_mental_SR	la televisione ricorda che l' attrice attrae i figli	feminine	singular	feminine	singular			1493	televisione	ricordano	attraggono	N1	la studentessa	inanimate	7299	SS	
embedding_mental_SR	la televisione ricorda che la figlia ama il bambino	feminine	singular	feminine	singular			1498	televisione	ricordano	amano	N1	la studentessa	inanimate	7300	SS	
embedding_mental_SR	la televisione dice che gli uomini fermano le ragazze	feminine	singular	masculine	plural			1503	televisione	dicono	ferma	N1	l' amica	inanimate	7301	SP	
embedding_mental_SR	la televisione dichiara che gli studenti attraggono i bambini	feminine	singular	masculine	plural			1508	televisione	dichiarano	attrae	N1	l' amica	inanimate	7302	SP	
embedding_mental_SR	la televisione dichiara che i contadini evitano la bambina	feminine	singular	masculine	plural			1513	televisione	dichiarano	evita	N1	l' amica	inanimate	7303	SP	
embedding_mental_SR	la televisione ricorda che gli uomini conoscono l' attore	feminine	singular	masculine	plural			1518	televisione	ricordano	conosce	N1	l' amica	inanimate	7304	SP	
embedding_mental_SR	la televisione ricorda che i figli fermano la donna	feminine	singular	masculine	plural			1523	televisione	ricordano	ferma	N1	l' amica	inanimate	7305	SP	
embedding_mental_SR	la televisione dice che gli studenti difendono il ragazzo	feminine	singular	masculine	plural			1528	televisione	dicono	difende	N1	l' attrice	inanimate	7306	SP	
embedding_mental_SR	la televisione dice che i fratelli indicano i figli	feminine	singular	masculine	plural			1533	televisione	dicono	indica	N1	l' attrice	inanimate	7307	SP	
embedding_mental_SR	la televisione dichiara che gli studenti attraggono l' uomo	feminine	singular	masculine	plural			1538	televisione	dichiarano	attrae	N1	l' attrice	inanimate	7308	SP	
embedding_mental_SR	la televisione dichiara che i ragazzi criticano la madre	feminine	singular	masculine	plural			1543	televisione	dichiarano	critica	N1	l' attrice	inanimate	7309	SP	
embedding_mental_SR	la televisione ricorda che gli amici salutano la bambina	feminine	singular	masculine	plural			1548	televisione	ricordano	saluta	N1	l' attrice	inanimate	7310	SP	
embedding_mental_SR	la televisione ricorda che i fratelli criticano la contadina	feminine	singular	masculine	plural			1553	televisione	ricordano	critica	N1	l' attrice	inanimate	7311	SP	
embedding_mental_SR	la televisione dice che gli amici difendono le sorelle	feminine	singular	masculine	plural			1558	televisione	dicono	difende	N1	la bambina	inanimate	7312	SP	
embedding_mental_SR	la televisione dice che i fratelli guardano gli uomini	feminine	singular	masculine	plural			1563	televisione	dicono	guarda	N1	la bambina	inanimate	7313	SP	
embedding_mental_SR	la televisione dichiara che i contadini accolgono il fratello	feminine	singular	masculine	plural			1568	televisione	dichiarano	accoglie	N1	la bambina	inanimate	7314	SP	
embedding_mental_SR	la televisione dichiara che i ragazzi accolgono l' attore	feminine	singular	masculine	plural			1573	televisione	dichiarano	accoglie	N1	la bambina	inanimate	7315	SP	
embedding_mental_SR	la televisione ricorda che gli studenti salutano gli uomini	feminine	singular	masculine	plural			1578	televisione	ricordano	saluta	N1	la bambina	inanimate	7316	SP	
embedding_mental_SR	la televisione ricorda che i fratelli difendono il ragazzo	feminine	singular	masculine	plural			1583	televisione	ricordano	difende	N1	la bambina	inanimate	7317	SP	
embedding_mental_SR	la televisione dice che gli studenti difendono il bambino	feminine	singular	masculine	plural			1588	televisione	dicono	difende	N1	la contadina	inanimate	7318	SP	
embedding_mental_SR	la televisione dichiara che gli attori criticano i ragazzi	feminine	singular	masculine	plural			1593	televisione	dichiarano	critica	N1	la contadina	inanimate	7319	SP	
embedding_mental_SR	la televisione dichiara che i figli fermano le studentesse	feminine	singular	masculine	plural			1598	televisione	dichiarano	ferma	N1	la contadina	inanimate	7320	SP	
embedding_mental_SR	la televisione ricorda che gli uomini fermano le attrici	feminine	singular	masculine	plural			1603	televisione	ricordano	ferma	N1	la contadina	inanimate	7321	SP	
embedding_mental_SR	la televisione dice che gli amici difendono il ragazzo	feminine	singular	masculine	plural			1608	televisione	dicono	difende	N1	la donna	inanimate	7322	SP	
embedding_mental_SR	la televisione dice che i contadini osservano lo studente	feminine	singular	masculine	plural			1613	televisione	dicono	osserva	N1	la donna	inanimate	7323	SP	
embedding_mental_SR	la televisione dichiara che i bambini incontrano le figlie	feminine	singular	masculine	plural			1618	televisione	dichiarano	incontra	N1	la donna	inanimate	7324	SP	
embedding_mental_SR	la televisione dichiara che i padri interrompono le studentesse	feminine	singular	masculine	plural			1623	televisione	dichiarano	interrompe	N1	la donna	inanimate	7325	SP	
embedding_mental_SR	la televisione ricorda che i figli criticano l' amica	feminine	singular	masculine	plural			1628	televisione	ricordano	critica	N1	la donna	inanimate	7326	SP	
embedding_mental_SR	la televisione dice che gli studenti difendono i fratelli	feminine	singular	masculine	plural			1633	televisione	dicono	difende	N1	la figlia	inanimate	7327	SP	
embedding_mental_SR	la televisione dichiara che gli amici salutano gli attori	feminine	singular	masculine	plural			1638	televisione	dichiarano	saluta	N1	la figlia	inanimate	7328	SP	
embedding_mental_SR	la televisione dichiara che gli uomini accolgono il fratello	feminine	singular	masculine	plural			1643	televisione	dichiarano	accoglie	N1	la figlia	inanimate	7329	SP	
embedding_mental_SR	la televisione ricorda che gli attori attraggono le amiche	feminine	singular	masculine	plural			1648	televisione	ricordano	attrae	N1	la figlia	inanimate	7330	SP	
embedding_mental_SR	la televisione ricorda che i bambini amano la studentessa	feminine	singular	masculine	plural			1653	televisione	ricordano	ama	N1	la figlia	inanimate	7331	SP	
embedding_mental_SR	la televisione ricorda che i contadini indicano gli uomini	feminine	singular	masculine	plural			1658	televisione	ricordano	indica	N1	la figlia	inanimate	7332	SP	
embedding_mental_SR	la televisione dice che i bambini guardano le studentesse	feminine	singular	masculine	plural			1663	televisione	dicono	guarda	N1	la madre	inanimate	7333	SP	
embedding_mental_SR	la televisione dichiara che gli uomini guardano gli amici	feminine	singular	masculine	plural			1668	televisione	dichiarano	guarda	N1	la madre	inanimate	7334	SP	
embedding_mental_SR	la televisione dichiara che i ragazzi conoscono le studentesse	feminine	singular	masculine	plural			1673	televisione	dichiarano	conosce	N1	la madre	inanimate	7335	SP	
embedding_mental_SR	la televisione ricorda che gli studenti osservano il ragazzo	feminine	singular	masculine	plural			1678	televisione	ricordano	osserva	N1	la madre	inanimate	7336	SP	
embedding_mental_SR	la televisione dice che gli attori fermano l' amico	feminine	singular	masculine	plural			1683	televisione	dicono	ferma	N1	la ragazza	inanimate	7337	SP	
embedding_mental_SR	la televisione dice che i fratelli ignorano il bambino	feminine	singular	masculine	plural			1688	televisione	dicono	ignora	N1	la ragazza	inanimate	7338	SP	
embedding_mental_SR	la televisione dichiara che i figli accolgono l' amica	feminine	singular	masculine	plural			1693	televisione	dichiarano	accoglie	N1	la ragazza	inanimate	7339	SP	
embedding_mental_SR	la televisione ricorda che gli studenti ignorano la madre	feminine	singular	masculine	plural			1698	televisione	ricordano	ignora	N1	la ragazza	inanimate	7340	SP	
embedding_mental_SR	la televisione dice che gli uomini incontrano il fratello	feminine	singular	masculine	plural			1703	televisione	dicono	incontra	N1	la sorella	inanimate	7341	SP	
embedding_mental_SR	la televisione dice che i figli amano i padri	feminine	singular	masculine	plural			1708	televisione	dicono	ama	N1	la sorella	inanimate	7342	SP	
embedding_mental_SR	la televisione dichiara che i figli salutano la contadina	feminine	singular	masculine	plural			1713	televisione	dichiarano	saluta	N1	la sorella	inanimate	7343	SP	
embedding_mental_SR	la televisione ricorda che i figli interrompono il ragazzo	feminine	singular	masculine	plural			1718	televisione	ricordano	interrompe	N1	la sorella	inanimate	7344	SP	
embedding_mental_SR	la televisione ricorda che i ragazzi indicano il padre	feminine	singular	masculine	plural			1723	televisione	ricordano	indica	N1	la sorella	inanimate	7345	SP	
embedding_mental_SR	la televisione dice che gli uomini fermano l' amica	feminine	singular	masculine	plural			1728	televisione	dicono	ferma	N1	la studentessa	inanimate	7346	SP	
embedding_mental_SR	la televisione dice che i fratelli difendono le sorelle	feminine	singular	masculine	plural			1733	televisione	dicono	difende	N1	la studentessa	inanimate	7347	SP	
embedding_mental_SR	la televisione dichiara che i bambini conoscono la sorella	feminine	singular	masculine	plural			1738	televisione	dichiarano	conosce	N1	la studentessa	inanimate	7348	SP	
embedding_mental_SR	la televisione dichiara che i ragazzi evitano la sorella	feminine	singular	masculine	plural			1743	televisione	dichiarano	evita	N1	la studentessa	inanimate	7349	SP	
embedding_mental_SR	la televisione ricorda che i contadini attraggono le amiche	feminine	singular	masculine	plural			1748	televisione	ricordano	attrae	N1	la studentessa	inanimate	7350	SP	
embedding_mental_SR	la televisione dice che il figlio ama le studentesse	feminine	singular	masculine	singular			1753	televisione	dicono	amano	N1	l' amica	inanimate	7351	SS	
embedding_mental_SR	la televisione dichiara che il bambino accoglie le sorelle	feminine	singular	masculine	singular			1758	televisione	dichiarano	accolgono	N1	l' amica	inanimate	7352	SS	
embedding_mental_SR	la televisione dichiara che il fratello ama le figlie	feminine	singular	masculine	singular			1763	televisione	dichiarano	amano	N1	l' amica	inanimate	7353	SS	
embedding_mental_SR	la televisione dichiara che il ragazzo evita le donne	feminine	singular	masculine	singular			1768	televisione	dichiarano	evitano	N1	l' amica	inanimate	7354	SS	
embedding_mental_SR	la televisione ricorda che il figlio incontra i bambini	feminine	singular	masculine	singular			1773	televisione	ricordano	incontrano	N1	l' amica	inanimate	7355	SS	
embedding_mental_SR	la televisione ricorda che l' attore evita la bambina	feminine	singular	masculine	singular			1778	televisione	ricordano	evitano	N1	l' amica	inanimate	7356	SS	
embedding_mental_SR	la televisione dice che il contadino blocca le bambine	feminine	singular	masculine	singular			1783	televisione	dicono	bloccano	N1	l' attrice	inanimate	7357	SS	
embedding_mental_SR	la televisione dice che l' amico evita le contadine	feminine	singular	masculine	singular			1788	televisione	dicono	evitano	N1	l' attrice	inanimate	7358	SS	
embedding_mental_SR	la televisione dichiara che il figlio osserva il bambino	feminine	singular	masculine	singular			1793	televisione	dichiarano	osservano	N1	l' attrice	inanimate	7359	SS	
embedding_mental_SR	la televisione dichiara che l' uomo difende lo studente	feminine	singular	masculine	singular			1798	televisione	dichiarano	difendono	N1	l' attrice	inanimate	7360	SS	
embedding_mental_SR	la televisione dice che il contadino ama le attrici	feminine	singular	masculine	singular			1803	televisione	dicono	amano	N1	la bambina	inanimate	7361	SS	
embedding_mental_SR	la televisione dice che il ragazzo difende le sorelle	feminine	singular	masculine	singular			1808	televisione	dicono	difendono	N1	la bambina	inanimate	7362	SS	
embedding_mental_SR	la televisione dice che l' uomo ignora la contadina	feminine	singular	masculine	singular			1813	televisione	dicono	ignorano	N1	la bambina	inanimate	7363	SS	
embedding_mental_SR	la televisione ricorda che il fratello osserva il ragazzo	feminine	singular	masculine	singular			1818	televisione	ricordano	osservano	N1	la bambina	inanimate	7364	SS	
embedding_mental_SR	la televisione dice che il figlio saluta le bambine	feminine	singular	masculine	singular			1823	televisione	dicono	salutano	N1	la contadina	inanimate	7365	SS	
embedding_mental_SR	la televisione dice che l' attore blocca il fratello	feminine	singular	masculine	singular			1828	televisione	dicono	bloccano	N1	la contadina	inanimate	7366	SS	
embedding_mental_SR	la televisione dichiara che il ragazzo evita i bambini	feminine	singular	masculine	singular			1833	televisione	dichiarano	evitano	N1	la contadina	inanimate	7367	SS	
embedding_mental_SR	la televisione dichiara che lo studente attrae il padre	feminine	singular	masculine	singular			1838	televisione	dichiarano	attraggono	N1	la contadina	inanimate	7368	SS	
embedding_mental_SR	la televisione ricorda che il fratello accoglie la sorella	feminine	singular	masculine	singular			1843	televisione	ricordano	accolgono	N1	la contadina	inanimate	7369	SS	
embedding_mental_SR	la televisione ricorda che l' uomo critica il ragazzo	feminine	singular	masculine	singular			1848	televisione	ricordano	criticano	N1	la contadina	inanimate	7370	SS	
embedding_mental_SR	la televisione dice che il fratello interrompe le ragazze	feminine	singular	masculine	singular			1853	televisione	dicono	interrompono	N1	la donna	inanimate	7371	SS	
embedding_mental_SR	la televisione dice che lo studente accoglie gli amici	feminine	singular	masculine	singular			1858	televisione	dicono	accolgono	N1	la donna	inanimate	7372	SS	
embedding_mental_SR	la televisione dichiara che il padre critica l' amica	feminine	singular	masculine	singular			1863	televisione	dichiarano	criticano	N1	la donna	inanimate	7373	SS	
embedding_mental_SR	la televisione ricorda che il contadino blocca la sorella	feminine	singular	masculine	singular			1868	televisione	ricordano	bloccano	N1	la donna	inanimate	7374	SS	
embedding_mental_SR	la televisione dice che il bambino blocca le contadine	feminine	singular	masculine	singular			1873	televisione	dicono	bloccano	N1	la figlia	inanimate	7375	SS	
embedding_mental_SR	la televisione dice che il fratello indica il padre	feminine	singular	masculine	singular			1878	televisione	dicono	indicano	N1	la figlia	inanimate	7376	SS	
